customer_id,amount,payment_method,failure_reason,previous_payments,previous_successes,previous_failures,previous_recovery,customer_tenure_months,average_payment_amount,retry_count,intervention,recovery_outcome
C13087,10606.54,UPI,Temporary Failure,5,1,4,No,15,11041.69,1,No Action,Recovered
C13088,839.8,Wallet,Insufficient Funds,16,16,0,Yes,19,539.11,0,Payment Link,Recovered
C13089,4486.91,NetBanking,Technical Error,4,3,1,Yes,26,5488.28,2,No Action,Not Recovered
C13090,934.18,UPI,Technical Error,11,5,6,No,35,664.28,3,No Action,Not Recovered
C13091,7345.33,NetBanking,Temporary Failure,14,9,5,Yes,23,5187.79,0,Reminder,Recovered
C13092,3708.87,UPI,Bank Declined,13,0,13,No,10,2811.8,1,No Action,Not Recovered
C13093,5595.61,NetBanking,Temporary Failure,8,4,4,No,22,5939.97,2,No Action,Not Recovered
C13094,2004.09,NetBanking,Authentication Failure,20,0,20,No,11,1660.3,3,No Action,Not Recovered
C13095,11132.47,UPI,Authentication Failure,15,8,7,No,26,9957.69,1,No Action,Not Recovered
C13096,9204.33,Card,Temporary Failure,18,2,16,No,1,12382.76,1,No Action,Recovered
C13097,6379.76,UPI,Authentication Failure,7,7,0,Yes,36,8151.81,1,Reminder,Recovered
C13098,3606.29,UPI,Authentication Failure,19,5,14,No,21,4622.37,3,No Action,Not Recovered
C13099,6360.97,UPI,Insufficient Funds,9,6,3,Yes,8,6756.07,1,Payment Link,Not Recovered
C13100,2272.27,Card,Technical Error,11,8,3,Yes,20,2938.44,2,No Action,Recovered
C13101,7930.68,UPI,Insufficient Funds,10,4,6,Yes,17,9698.05,2,No Action,Not Recovered
C13102,14967.47,UPI,Bank Declined,14,12,2,No,15,20394.52,3,No Action,Not Recovered
C13103,9419.51,Card,Insufficient Funds,16,15,1,No,21,6136.76,2,No Action,Not Recovered
C13104,2231.36,UPI,Insufficient Funds,8,1,7,Yes,1,1390.1,0,Payment Link,Recovered
C13105,5341.08,UPI,Insufficient Funds,1,0,1,No,3,3952.53,2,No Action,Not Recovered
C13106,1421.6,UPI,Temporary Failure,12,2,10,No,31,1909.59,1,No Action,Not Recovered
C13107,6323.08,UPI,Technical Error,3,3,0,Yes,31,6857.08,1,Retry,Recovered
C13108,5736.09,Card,Insufficient Funds,2,1,1,Yes,21,5397.03,2,No Action,Recovered
C13109,896.23,UPI,Insufficient Funds,16,9,7,No,23,905.34,2,No Action,Not Recovered
C13110,1579.12,Wallet,Authentication Failure,4,2,2,No,17,1995.51,3,No Action,Recovered
C13111,3189.24,Card,Insufficient Funds,2,2,0,Yes,22,4284.07,3,No Action,Recovered
C13112,3144.35,UPI,Bank Declined,12,6,6,No,22,3722.15,0,No Action,Not Recovered
C13113,1520.0,UPI,Authentication Failure,17,3,14,No,36,1835.97,2,No Action,Not Recovered
C13114,5460.16,UPI,Authentication Failure,20,9,11,Yes,8,4675.55,0,No Action,Not Recovered
C13115,4891.37,Card,Temporary Failure,10,10,0,Yes,8,4762.38,2,No Action,Recovered
C13116,3424.24,UPI,Insufficient Funds,20,10,10,No,14,4479.48,0,Payment Link,Not Recovered
C13117,2185.1,UPI,Authentication Failure,8,7,1,Yes,24,2684.94,2,No Action,Recovered
C13118,9255.89,NetBanking,Insufficient Funds,18,8,10,No,22,10620.36,2,No Action,Not Recovered
C13119,15038.6,UPI,Insufficient Funds,18,7,11,No,15,9808.14,2,No Action,Not Recovered
C13120,2716.77,UPI,Temporary Failure,18,11,7,No,20,1715.93,0,Reminder,Not Recovered
C13121,2451.16,NetBanking,Temporary Failure,2,0,2,No,27,1726.42,1,No Action,Not Recovered
C13122,5925.47,Card,Technical Error,12,6,6,No,28,6311.29,3,No Action,Recovered
C13123,3003.78,UPI,Technical Error,10,2,8,No,22,3091.22,3,No Action,Recovered
C13124,3577.9,Card,Authentication Failure,8,3,5,Yes,31,4845.02,0,No Action,Not Recovered
C13125,7228.39,UPI,Technical Error,19,5,14,No,9,8354.63,2,No Action,Not Recovered
C13126,868.32,Card,Temporary Failure,10,4,6,No,23,725.2,1,No Action,Not Recovered
C13127,11483.79,Card,Temporary Failure,11,7,4,Yes,5,8373.95,0,Reminder,Recovered
C13128,4239.47,NetBanking,Authentication Failure,14,1,13,No,17,5424.94,0,No Action,Not Recovered
C13129,2878.01,Wallet,Insufficient Funds,15,4,11,No,5,2785.05,3,No Action,Not Recovered
C13130,3724.4,Wallet,Insufficient Funds,10,4,6,Yes,7,4181.67,3,No Action,Not Recovered
C13131,3881.56,Wallet,Authentication Failure,4,2,2,No,8,4083.85,1,No Action,Recovered
C13132,1001.33,Card,Bank Declined,7,5,2,Yes,7,686.88,2,No Action,Not Recovered
C13133,13226.8,UPI,Temporary Failure,11,9,2,Yes,22,8539.84,1,Retry,Recovered
C13134,4134.45,Card,Authentication Failure,3,2,1,No,21,3727.68,3,No Action,Recovered
C13135,5701.31,Card,Authentication Failure,5,4,1,Yes,4,5069.83,2,No Action,Not Recovered
C13136,8563.72,NetBanking,Temporary Failure,2,0,2,Yes,32,9754.41,1,No Action,Recovered
C13137,1767.14,UPI,Authentication Failure,12,3,9,No,29,1954.03,0,No Action,Recovered
C13138,5841.99,Wallet,Insufficient Funds,5,2,3,Yes,30,8033.63,0,Payment Link,Not Recovered
C13139,3229.03,NetBanking,Bank Declined,7,4,3,No,3,4154.08,0,No Action,Not Recovered
C13140,7875.14,Wallet,Authentication Failure,4,1,3,No,5,7853.61,2,No Action,Not Recovered
C13141,729.43,NetBanking,Authentication Failure,11,8,3,Yes,19,729.44,2,No Action,Not Recovered
C13142,3695.14,UPI,Temporary Failure,9,6,3,Yes,8,4209.89,3,No Action,Not Recovered
C13143,2469.55,UPI,Temporary Failure,4,0,4,No,31,1707.13,1,No Action,Not Recovered
C13144,5652.54,UPI,Temporary Failure,9,2,7,No,27,7913.06,2,No Action,Not Recovered
C13145,5825.99,UPI,Bank Declined,12,8,4,Yes,13,5913.65,2,No Action,Not Recovered
C13146,2270.94,Card,Temporary Failure,16,3,13,Yes,6,3015.64,1,No Action,Not Recovered
C13147,2262.69,NetBanking,Insufficient Funds,1,1,0,No,1,3108.68,3,No Action,Not Recovered
C13148,3661.09,NetBanking,Temporary Failure,8,5,3,Yes,30,3900.21,2,No Action,Not Recovered
C13149,1952.25,Card,Insufficient Funds,1,0,1,No,11,1332.76,1,Payment Link,Not Recovered
C13150,7845.04,UPI,Temporary Failure,20,18,2,Yes,31,8305.36,2,No Action,Recovered
C13151,2977.04,UPI,Technical Error,19,8,11,No,16,3209.59,2,No Action,Not Recovered
C13152,390.9,UPI,Temporary Failure,4,4,0,Yes,15,481.34,3,No Action,Recovered
C13153,2963.69,UPI,Insufficient Funds,14,4,10,Yes,5,1892.56,0,Payment Link,Recovered
C13154,1742.74,Card,Authentication Failure,14,13,1,Yes,15,1695.78,2,No Action,Not Recovered
C13155,1084.67,UPI,Technical Error,9,6,3,Yes,1,1451.52,3,No Action,Recovered
C13156,1486.39,UPI,Temporary Failure,9,4,5,No,15,2070.6,1,No Action,Not Recovered
C13157,4365.89,UPI,Temporary Failure,17,5,12,Yes,36,3287.98,1,No Action,Recovered
C13158,11579.16,Card,Technical Error,15,7,8,No,8,15012.14,0,No Action,Not Recovered
C13159,5138.91,Card,Insufficient Funds,10,7,3,Yes,22,3684.6,1,Payment Link,Recovered
C13160,2462.29,Card,Technical Error,17,1,16,No,27,3134.35,0,No Action,Not Recovered
C13161,5760.46,UPI,Insufficient Funds,9,8,1,Yes,34,4734.07,2,No Action,Not Recovered
C13162,2770.48,Wallet,Insufficient Funds,4,1,3,No,30,3789.19,0,Payment Link,Not Recovered
C13163,2294.73,UPI,Insufficient Funds,14,11,3,Yes,12,2653.62,2,No Action,Recovered
C13164,1588.52,Card,Technical Error,3,3,0,No,2,1460.31,1,Retry,Recovered
C13165,984.95,Card,Authentication Failure,12,11,1,No,22,812.37,0,Reminder,Not Recovered
C13166,2928.1,Card,Temporary Failure,1,1,0,No,17,2307.9,3,No Action,Not Recovered
C13167,4539.14,Wallet,Bank Declined,1,1,0,No,35,5195.65,1,Reminder,Not Recovered
C13168,3702.45,UPI,Temporary Failure,13,6,7,No,23,4874.77,1,No Action,Recovered
C13169,2867.73,Card,Insufficient Funds,14,2,12,Yes,29,3452.61,1,Payment Link,Recovered
C13170,1877.04,UPI,Authentication Failure,16,5,11,No,29,2379.77,1,No Action,Not Recovered
C13171,6507.08,Card,Insufficient Funds,7,4,3,Yes,19,7971.87,1,Payment Link,Recovered
C13172,1394.57,UPI,Authentication Failure,10,1,9,Yes,17,1929.13,3,No Action,Not Recovered
C13173,7441.83,UPI,Bank Declined,15,11,4,Yes,8,8976.66,3,No Action,Not Recovered
C13174,1794.13,Card,Authentication Failure,8,6,2,No,7,1378.22,3,No Action,Recovered
C13175,2190.97,Card,Technical Error,11,4,7,No,11,2702.08,0,No Action,Not Recovered
C13176,1237.22,UPI,Temporary Failure,14,11,3,No,3,1061.11,1,Retry,Recovered
C13177,2678.27,Card,Temporary Failure,13,8,5,Yes,2,3740.58,0,Reminder,Not Recovered
C13178,8728.07,Card,Insufficient Funds,13,12,1,Yes,19,7866.94,0,Payment Link,Recovered
C13179,6042.37,UPI,Temporary Failure,9,3,6,No,28,5040.76,0,No Action,Not Recovered
C13180,8749.81,Card,Insufficient Funds,17,13,4,Yes,28,6924.36,1,Payment Link,Recovered
C13181,6073.95,Card,Insufficient Funds,18,11,7,Yes,25,6844.2,1,Payment Link,Recovered
C13182,1654.27,Card,Authentication Failure,19,17,2,Yes,11,1137.11,0,Reminder,Recovered
C13183,3069.96,UPI,Insufficient Funds,13,6,7,No,2,4183.89,1,Payment Link,Not Recovered
C13184,2142.85,UPI,Technical Error,12,6,6,No,12,1790.24,0,No Action,Not Recovered
C13185,11597.09,Card,Authentication Failure,20,0,20,Yes,12,9698.88,1,No Action,Not Recovered
C13186,1535.51,Wallet,Authentication Failure,20,12,8,Yes,25,977.89,1,Reminder,Recovered
C13187,8176.4,Card,Temporary Failure,8,4,4,No,31,6515.07,0,No Action,Not Recovered
C13188,8171.54,UPI,Insufficient Funds,11,2,9,Yes,17,7641.89,3,No Action,Not Recovered
C13189,17287.62,Card,Insufficient Funds,7,0,7,No,12,15484.26,1,Payment Link,Recovered
C13190,2882.17,NetBanking,Insufficient Funds,1,0,1,No,30,2358.81,0,Payment Link,Not Recovered
C13191,7072.06,UPI,Insufficient Funds,10,6,4,No,2,4473.75,0,Payment Link,Not Recovered
C13192,24819.16,Wallet,Technical Error,15,11,4,Yes,16,20859.64,1,Retry,Recovered
C13193,2440.45,Wallet,Insufficient Funds,4,0,4,No,1,2983.85,1,Payment Link,Not Recovered
C13194,1171.47,UPI,Bank Declined,1,1,0,No,34,1114.11,0,Reminder,Not Recovered
C13195,888.95,Wallet,Authentication Failure,11,1,10,No,1,740.16,0,No Action,Not Recovered
C13196,7074.27,UPI,Temporary Failure,5,2,3,No,36,5969.51,0,No Action,Not Recovered
C13197,886.72,NetBanking,Insufficient Funds,19,9,10,No,3,925.34,2,No Action,Not Recovered
C13198,2969.64,UPI,Technical Error,19,16,3,Yes,34,2499.94,1,Retry,Recovered
C13199,5675.42,UPI,Temporary Failure,4,2,2,No,12,6269.28,2,No Action,Not Recovered
C13200,4638.7,Card,Bank Declined,2,2,0,No,27,6455.05,0,Reminder,Not Recovered
C13201,5621.79,NetBanking,Temporary Failure,7,7,0,Yes,25,3558.26,2,No Action,Not Recovered
C13202,4778.5,UPI,Authentication Failure,13,7,6,No,12,3512.15,3,No Action,Not Recovered
C13203,11127.14,Card,Insufficient Funds,20,14,6,Yes,33,8270.65,0,Payment Link,Recovered
C13204,1867.2,UPI,Insufficient Funds,12,11,1,Yes,9,1788.14,3,No Action,Recovered
C13205,2327.28,UPI,Bank Declined,2,2,0,No,1,1473.48,2,No Action,Not Recovered
C13206,2155.81,UPI,Temporary Failure,9,6,3,Yes,23,2117.04,3,No Action,Not Recovered
C13207,7771.38,Card,Temporary Failure,16,1,15,Yes,28,10438.05,2,No Action,Not Recovered
C13208,8220.35,UPI,Insufficient Funds,8,2,6,No,3,5008.26,1,Payment Link,Recovered
C13209,5738.94,UPI,Insufficient Funds,18,8,10,No,36,5118.85,1,Payment Link,Recovered
C13210,10309.74,UPI,Bank Declined,4,1,3,No,5,12461.54,2,No Action,Not Recovered
C13211,1558.71,UPI,Bank Declined,11,6,5,No,29,1127.88,0,No Action,Not Recovered
C13212,15181.44,Card,Bank Declined,17,0,17,No,13,10050.83,1,No Action,Not Recovered
C13213,13529.67,Wallet,Bank Declined,8,2,6,No,4,14945.18,2,No Action,Not Recovered
C13214,7205.12,UPI,Insufficient Funds,19,12,7,Yes,6,4380.43,0,Payment Link,Recovered
C13215,16638.74,Wallet,Temporary Failure,8,0,8,Yes,6,20655.6,1,No Action,Recovered
C13216,1062.89,Card,Technical Error,6,5,1,No,11,694.58,2,No Action,Recovered
C13217,2629.35,Card,Authentication Failure,2,0,2,No,27,2680.58,0,No Action,Recovered
C13218,2221.21,Card,Temporary Failure,15,4,11,No,35,2647.91,0,No Action,Not Recovered
C13219,7124.06,NetBanking,Insufficient Funds,1,1,0,No,4,5653.72,2,No Action,Not Recovered
C13220,1726.65,UPI,Insufficient Funds,6,3,3,No,27,1179.01,3,No Action,Not Recovered
C13221,7332.31,Card,Bank Declined,19,13,6,Yes,16,5429.56,3,No Action,Recovered
C13222,11973.83,Card,Bank Declined,4,2,2,No,18,15371.37,3,No Action,Recovered
C13223,6975.87,Card,Temporary Failure,13,9,4,No,7,8124.27,3,No Action,Not Recovered
C13224,5019.32,NetBanking,Technical Error,15,15,0,Yes,11,3807.05,0,Retry,Recovered
C13225,1814.84,UPI,Temporary Failure,9,9,0,Yes,8,2128.62,3,No Action,Recovered
C13226,2031.58,Card,Insufficient Funds,3,1,2,No,6,2370.64,2,No Action,Not Recovered
C13227,10869.81,Card,Technical Error,2,0,2,Yes,5,15197.95,0,No Action,Not Recovered
C13228,7461.63,UPI,Insufficient Funds,16,11,5,Yes,6,6814.29,3,No Action,Not Recovered
C13229,3877.07,UPI,Temporary Failure,18,14,4,Yes,2,5008.72,2,No Action,Recovered
C13230,2863.28,Card,Authentication Failure,18,3,15,No,31,2740.6,1,No Action,Not Recovered
C13231,791.08,NetBanking,Authentication Failure,6,0,6,Yes,32,1042.81,0,No Action,Not Recovered
C13232,1698.27,Card,Technical Error,18,2,16,No,9,1143.41,2,No Action,Not Recovered
C13233,18456.74,NetBanking,Insufficient Funds,11,5,6,Yes,15,13662.6,3,No Action,Recovered
C13234,1436.1,UPI,Temporary Failure,7,2,5,No,21,1838.16,2,No Action,Not Recovered
C13235,4654.7,UPI,Authentication Failure,14,13,1,No,28,5843.7,0,Reminder,Recovered
C13236,8955.34,UPI,Bank Declined,18,14,4,Yes,27,7561.41,1,Reminder,Not Recovered
C13237,1465.73,UPI,Authentication Failure,7,7,0,Yes,5,1579.23,3,No Action,Recovered
C13238,4636.98,UPI,Insufficient Funds,10,6,4,No,17,4201.84,2,No Action,Not Recovered
C13239,8470.82,UPI,Insufficient Funds,8,6,2,Yes,24,5152.41,1,Payment Link,Recovered
C13240,4040.2,Card,Authentication Failure,14,5,9,No,31,2508.49,0,No Action,Not Recovered
C13241,39686.73,Card,Bank Declined,18,8,10,No,35,25534.64,3,No Action,Not Recovered
C13242,1052.76,UPI,Temporary Failure,5,0,5,No,4,1131.99,1,No Action,Not Recovered
C13243,9330.39,UPI,Temporary Failure,14,12,2,Yes,20,7682.48,0,Retry,Recovered
C13244,3483.55,UPI,Insufficient Funds,10,8,2,Yes,17,2491.29,3,No Action,Not Recovered
C13245,7417.41,Card,Temporary Failure,15,12,3,No,10,10035.05,2,No Action,Not Recovered
C13246,5693.58,UPI,Insufficient Funds,6,0,6,No,21,3968.74,1,Payment Link,Not Recovered
C13247,2225.03,UPI,Insufficient Funds,9,3,6,No,21,2534.72,0,Payment Link,Not Recovered
C13248,4804.2,Wallet,Technical Error,10,4,6,No,16,6319.1,2,No Action,Not Recovered
C13249,904.81,NetBanking,Insufficient Funds,17,14,3,Yes,33,661.47,3,No Action,Not Recovered
C13250,6481.11,UPI,Authentication Failure,1,1,0,No,10,5002.02,1,Reminder,Recovered
C13251,5077.51,UPI,Temporary Failure,14,7,7,No,18,5377.34,0,No Action,Not Recovered
C13252,6667.35,UPI,Bank Declined,4,0,4,No,33,6712.41,1,No Action,Not Recovered
C13253,9325.84,NetBanking,Temporary Failure,2,1,1,No,29,9482.72,2,No Action,Not Recovered
C13254,5367.65,Card,Technical Error,3,0,3,Yes,31,5602.44,2,No Action,Not Recovered
C13255,4503.1,UPI,Authentication Failure,7,5,2,Yes,24,6123.87,0,Reminder,Not Recovered
C13256,1976.72,Card,Technical Error,14,2,12,Yes,12,1271.17,1,No Action,Recovered
C13257,2262.61,UPI,Bank Declined,12,9,3,Yes,20,2734.04,1,Reminder,Not Recovered
C13258,10336.51,UPI,Insufficient Funds,19,2,17,Yes,6,8124.55,2,No Action,Not Recovered
C13259,12621.01,UPI,Technical Error,18,1,17,No,8,11345.56,1,No Action,Not Recovered
C13260,3306.22,Card,Authentication Failure,15,4,11,No,14,2219.9,1,No Action,Not Recovered
C13261,4149.95,UPI,Authentication Failure,1,0,1,No,5,3969.43,1,No Action,Not Recovered
C13262,1939.83,UPI,Insufficient Funds,3,1,2,No,36,2411.94,0,Payment Link,Recovered
C13263,10221.57,UPI,Authentication Failure,15,3,12,No,3,6940.37,2,No Action,Not Recovered
C13264,6811.61,UPI,Temporary Failure,4,3,1,No,36,5588.81,3,No Action,Not Recovered
C13265,18902.01,NetBanking,Temporary Failure,15,5,10,No,22,16982.5,0,No Action,Not Recovered
C13266,1981.07,UPI,Temporary Failure,10,4,6,Yes,8,1353.31,2,No Action,Not Recovered
C13267,2956.15,UPI,Temporary Failure,6,5,1,Yes,14,3576.51,0,Retry,Recovered
C13268,4813.63,Card,Technical Error,13,3,10,Yes,7,5918.64,3,No Action,Not Recovered
C13269,6709.24,NetBanking,Authentication Failure,7,5,2,Yes,4,8512.12,0,Reminder,Recovered
C13270,3366.12,NetBanking,Technical Error,1,0,1,No,19,3592.04,0,No Action,Not Recovered
C13271,1989.58,Card,Bank Declined,11,2,9,No,24,2001.1,3,No Action,Not Recovered
C13272,8096.41,UPI,Bank Declined,14,0,14,No,16,6558.43,1,No Action,Not Recovered
C13273,7122.1,Card,Technical Error,6,4,2,No,6,8006.14,2,No Action,Recovered
C13274,1921.82,Card,Insufficient Funds,5,5,0,Yes,8,1836.59,3,No Action,Recovered
C13275,11830.12,UPI,Technical Error,19,5,14,Yes,25,16285.59,0,No Action,Recovered
C13276,10200.67,Wallet,Bank Declined,19,19,0,Yes,32,14021.27,1,Reminder,Recovered
C13277,4453.68,UPI,Bank Declined,13,13,0,Yes,25,5897.4,0,Reminder,Recovered
C13278,4263.0,Wallet,Bank Declined,7,3,4,Yes,10,3785.85,1,No Action,Not Recovered
C13279,6231.02,NetBanking,Authentication Failure,8,3,5,No,17,5572.89,0,No Action,Recovered
C13280,2007.58,Card,Temporary Failure,14,10,4,Yes,3,2574.0,2,No Action,Recovered
C13281,4097.26,Wallet,Insufficient Funds,19,12,7,No,9,4848.32,2,No Action,Not Recovered
C13282,714.9,Card,Technical Error,19,7,12,Yes,18,831.78,0,No Action,Recovered
C13283,8064.4,UPI,Insufficient Funds,12,10,2,Yes,30,6642.56,3,No Action,Recovered
C13284,1146.94,UPI,Authentication Failure,9,7,2,No,5,1452.8,0,Reminder,Recovered
C13285,13316.85,UPI,Insufficient Funds,14,11,3,Yes,32,14162.96,0,Payment Link,Recovered
C13286,3071.6,UPI,Insufficient Funds,6,2,4,No,27,2941.03,3,No Action,Not Recovered
C13287,3376.91,Card,Authentication Failure,15,6,9,No,21,4364.11,3,No Action,Not Recovered
C13288,2420.82,UPI,Insufficient Funds,13,4,9,No,24,2215.94,0,Payment Link,Not Recovered
C13289,3176.76,UPI,Bank Declined,7,4,3,No,3,3567.95,1,No Action,Recovered
C13290,12442.52,Card,Insufficient Funds,11,11,0,Yes,16,12103.14,2,No Action,Recovered
C13291,546.65,NetBanking,Temporary Failure,10,2,8,No,15,587.21,1,No Action,Not Recovered
C13292,11110.23,UPI,Bank Declined,1,1,0,No,25,7026.52,3,No Action,Recovered
C13293,5242.05,UPI,Temporary Failure,7,4,3,No,8,5078.98,2,No Action,Not Recovered
C13294,1522.99,UPI,Authentication Failure,18,2,16,No,4,1591.82,0,No Action,Recovered
C13295,1692.23,Card,Technical Error,3,2,1,Yes,32,1682.37,2,No Action,Not Recovered
C13296,15293.21,UPI,Temporary Failure,9,6,3,Yes,35,19543.63,0,Reminder,Recovered
C13297,1877.4,Card,Bank Declined,5,2,3,No,30,1593.72,0,No Action,Not Recovered
C13298,1589.81,UPI,Bank Declined,13,10,3,Yes,30,2078.3,3,No Action,Not Recovered
C13299,9935.82,UPI,Temporary Failure,16,15,1,Yes,17,9168.47,1,Retry,Recovered
C13300,5244.27,Wallet,Temporary Failure,16,12,4,Yes,19,6060.39,3,No Action,Recovered
C13301,1888.82,UPI,Insufficient Funds,12,1,11,No,31,1264.33,3,No Action,Not Recovered
C13302,4756.89,UPI,Bank Declined,18,11,7,Yes,17,3615.82,2,No Action,Not Recovered
C13303,1760.67,UPI,Bank Declined,11,4,7,No,2,2128.53,1,No Action,Not Recovered
C13304,9649.94,Card,Bank Declined,17,6,11,No,29,5885.14,1,No Action,Not Recovered
C13305,9350.14,Card,Technical Error,7,0,7,No,30,12854.78,1,No Action,Not Recovered
C13306,6122.06,UPI,Technical Error,15,13,2,Yes,22,4606.87,1,Retry,Recovered
C13307,5342.12,UPI,Bank Declined,6,1,5,No,11,7057.17,2,No Action,Not Recovered
C13308,16366.64,UPI,Technical Error,6,2,4,No,33,16575.41,2,No Action,Recovered
C13309,3999.0,Card,Insufficient Funds,18,10,8,No,19,4205.59,3,No Action,Not Recovered
C13310,1553.94,NetBanking,Authentication Failure,19,19,0,Yes,3,1036.95,3,No Action,Recovered
C13311,5730.91,Card,Bank Declined,20,20,0,Yes,22,5112.97,1,Reminder,Recovered
C13312,21223.99,Card,Technical Error,19,14,5,Yes,18,15386.86,3,No Action,Recovered
C13313,1776.22,UPI,Bank Declined,2,1,1,No,30,1813.07,2,No Action,Not Recovered
C13314,2995.54,UPI,Temporary Failure,3,1,2,No,1,3117.12,3,No Action,Recovered
C13315,5581.46,UPI,Bank Declined,14,12,2,Yes,20,6517.66,0,Reminder,Recovered
C13316,3831.17,UPI,Insufficient Funds,4,2,2,Yes,5,4990.57,3,No Action,Not Recovered
C13317,1822.94,UPI,Bank Declined,17,14,3,Yes,12,1776.53,2,No Action,Not Recovered
C13318,9813.71,Card,Insufficient Funds,6,0,6,No,11,7720.33,1,Payment Link,Not Recovered
C13319,25593.21,Card,Technical Error,19,9,10,Yes,24,22185.66,0,No Action,Recovered
C13320,4679.54,Wallet,Bank Declined,9,7,2,Yes,18,5978.92,0,Reminder,Recovered
C13321,1940.68,UPI,Bank Declined,4,2,2,No,8,1390.87,0,No Action,Not Recovered
C13322,1158.5,Card,Temporary Failure,7,1,6,No,29,1276.44,3,No Action,Recovered
C13323,4916.88,NetBanking,Authentication Failure,4,1,3,Yes,22,3001.6,3,No Action,Not Recovered
C13324,9673.56,Card,Technical Error,11,9,2,Yes,2,7705.33,0,Retry,Recovered
C13325,5849.92,UPI,Technical Error,2,0,2,No,23,6277.71,0,No Action,Recovered
C13326,3992.32,UPI,Insufficient Funds,10,7,3,No,16,3853.11,1,Payment Link,Not Recovered
C13327,2496.47,UPI,Bank Declined,6,3,3,Yes,8,2483.59,1,No Action,Recovered
C13328,1669.57,UPI,Temporary Failure,8,4,4,No,4,1884.03,0,No Action,Recovered
C13329,7799.78,Card,Bank Declined,15,0,15,No,14,6143.64,1,No Action,Not Recovered
C13330,8308.77,UPI,Temporary Failure,13,7,6,No,9,6851.78,2,No Action,Not Recovered
C13331,1161.5,UPI,Bank Declined,2,0,2,No,11,1332.9,3,No Action,Not Recovered
C13332,14270.09,Card,Bank Declined,20,16,4,Yes,16,14707.23,1,Reminder,Not Recovered
C13333,6331.59,NetBanking,Insufficient Funds,1,0,1,No,13,3872.84,2,No Action,Not Recovered
C13334,12255.44,Card,Insufficient Funds,15,3,12,Yes,36,13925.39,3,No Action,Not Recovered
C13335,1366.96,Card,Authentication Failure,7,4,3,No,36,1498.29,1,No Action,Not Recovered
C13336,1341.29,UPI,Temporary Failure,18,16,2,No,17,889.12,3,No Action,Recovered
C13337,3550.61,UPI,Technical Error,10,8,2,No,14,4253.69,2,No Action,Recovered
C13338,5980.61,UPI,Temporary Failure,15,9,6,No,29,6086.35,2,No Action,Not Recovered
